batch,run_within,tank_pos,fish_id,n_samp,n_det,det_rate,x_sd,y_sd,pct_top,excluded,static_flag,extreme_pct,centroid_x,centroid_y,column,frame_row,frame_half
5,5,2,55,7200,5563,0.7726388888888889,58.15416263946297,32.17803493656574,0.48409131763436997,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
5,5,3,51,7200,2458,0.3413888888888889,36.21216283969931,19.917152955897983,0.42026037428803903,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
5,5,4,53,7200,2507,0.3481944444444444,42.67201119970358,30.947295483059122,0.4132429198244914,False,False,False,223.39294871794883,427.29647435897436,L,4,bottom_half
5,5,5,54,7200,5413,0.7518055555555555,47.06902287120463,19.363150321471597,0.2665804544614816,False,False,False,490.8528846153847,78.8173076923077,R,1,top_half
5,5,6,57,7200,2491,0.34597222222222224,45.00521498119601,21.248755746440303,0.10156563629064633,False,False,False,479.8487179487181,210.03365384615384,R,2,top_half
5,5,7,56,7200,4997,0.6940277777777778,52.249471928610745,25.208073470175986,0.6233740244146488,False,False,False,467.1096153846155,326.86538461538464,R,3,bottom_half
5,5,8,52,7200,4622,0.6419444444444444,58.04900169312785,30.934776736293472,0.4305495456512332,False,False,False,455.5759615384617,429.95512820512823,R,4,bottom_half
5,6,1,57,7200,1178,0.16361111111111112,35.419204037395765,20.698709242626236,0.1570458404074703,False,False,False,192.61923076923077,74.57692307692308,L,1,top_half
5,6,2,51,7200,5623,0.7809722222222222,42.867350351941354,30.306824341775343,0.2985950560199182,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
5,6,3,53,7200,6836,0.9494444444444444,44.16281753479552,20.53198750279997,0.25892334698654185,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
5,6,4,58,7200,6183,0.85875,46.26435782997732,21.934155886527787,0.26653727963771634,False,False,False,223.39294871794883,427.29647435897436,L,4,bottom_half
5,6,5,55,7200,6408,0.89,50.198993278391605,28.88943803113842,0.5310549313358303,False,False,False,490.8528846153847,78.8173076923077,R,1,top_half
5,6,6,56,7200,6309,0.87625,53.59807100522593,22.784145975122783,0.8229513393564749,False,False,False,479.8487179487181,210.03365384615384,R,2,top_half
5,6,7,52,7200,6470,0.8986111111111111,54.12000985748897,29.30702885407317,0.40479134466769706,False,False,False,467.1096153846155,326.86538461538464,R,3,bottom_half
5,6,8,54,7200,6821,0.9473611111111111,43.76732714683089,23.081901510709617,0.2034892244538924,False,False,False,455.5759615384617,429.95512820512823,R,4,bottom_half
6,1,1,68,7200,4962,0.6891666666666667,52.126367935550036,25.133257095356235,0.6573962112051592,False,False,False,192.61923076923077,74.57692307692308,L,1,top_half
6,1,2,62,7200,4528,0.6288888888888889,34.22818076793673,21.690974001924566,0.3875883392226148,False,False,False,201.08493589743588,206.1971153846154,L,2,top_half
6,1,3,65,7200,1410,0.19583333333333333,39.046107672820455,19.23107954750826,0.05460992907801419,False,False,False,210.93589743589743,323.8333333333333,L,3,bottom_half
6,1,4,63,7200,4319,0.5998611111111111,55.988758968020825,27.921738713584816,0.6621903218337578,False,False,False,223.39294871794883,427.29647435897436,L,4,bottom_half
6,1,5,61,7200,4397,0.6106944444444444,52.78827268128634,24.8813865744751,0.3409142597225381,False,False,False,490.8528846153847,78.8173076923077,R,1,top_half
6,1,6,67,7200,6369,0.8845833333333334,37.360856957366174,17.963361252737712,0.16517506672947088,False,False,False,479.8487179487181,210.03365384615384,R,2,top_half
