45," “F:\\P1-Batch08-Videos\\ZFish-P1-02-25-14 1100 Main-1GAB.mov""",85.4,18.5,76.4,123.5,295.4,127.5,268.4,16.5,98.4,155.5,95.4,253.5,297.4,253.5,270.4,154.5,114.4,278.5,114.4,363.5,305.4,365.5,277.4,277.5,129.4,388.5,129.4,462.5,306.4,465.5,284.4,390.5,405.4,17.5,367.4,124.5,584.4,128.5,581.4,27.5,401.4,154.5,367.4,252.5,564.4,256.5,567.4,157.5,393.4,279.5,362.4,369.5,551.4,369.5,555.4,284.5,383.4,392.5,357.4,465.5,533.4,463.5,533.4,393.5,0,0,1.126,.088
46," “F:\\P1-Batch08-Videos\\ZFish-P1-02-25-14 1430 Main-1GAB.mov""",105.4,20.5,92.4,124.5,312.4,125.5,282.4,19.5,114.4,157.5,111.4,250.5,315.4,251.5,283.4,153.5,128.4,279.5,128.4,362.5,318.4,367.5,292.4,278.5,147.4,389.5,147.4,463.5,325.4,466.5,300.4,391.5,420.4,19.5,386.4,123.5,601.4,128.5,600.4,28.5,413.4,158.5,383.4,252.5,587.4,254.5,585.4,163.5,403.4,282.5,373.4,369.5,562.4,370.5,564.4,282.5,394.4,393.5,370.4,463.5,546.4,466.5,546.4,397.5,0,0,1.378,.1585
47," “F:\\P1-Batch08-Videos\\ZFish-P1-02-26-14 1100 Main-1GAB.mov""",95.4,17.5,88.4,122.5,306.4,125.5,277.4,21.5,110.4,156.5,106.4,254.5,310.4,257.5,281.4,154.5,123.4,280.5,121.4,364.5,311.4,368.5,287.4,280.5,137.4,392.5,136.4,465.5,313.4,468.5,292.4,393.5,398.4,21.5,365.4,123.5,582.4,128.5,580.4,29.5,394.4,157.5,363.4,253.5,564.4,257.5,565.4,161.5,383.4,281.5,355.4,369.5,545.4,370.5,544.4,284.5,381.4,395.5,355.4,465.5,533.4,466.5,531.4,396.5,0,0,1.63,.1185
48," “F:\\P1-Batch08-Videos\\ZFish-P1-02-26-14 1430 Main-1GAB.mov""",95.4,17.5,83.4,122.5,300.4,124.5,274.4,21.5,110.4,156.5,102.4,252.5,307.4,254.5,276.4,154.5,123.4,280.5,121.4,364.5,305.4,366.5,280.4,279.5,137.4,392.5,136.4,465.5,313.4,468.5,292.4,393.5,411.4,21.5,376.4,123.5,591.4,128.5,587.4,28.5,404.4,160.5,370.4,257.5,573.4,258.5,572.4,162.5,392.4,280.5,362.4,368.5,551.4,368.5,550.4,284.5,382.4,396.5,359.4,465.5,533.4,466.5,531.4,396.5,0,0,1.304,.1345
49," “F:\\P1-Batch09-Videos\\ZFish-P1-02-27-14 1100 Main-5GWT.mov""",131.4,22.5,120.4,125.5,342.4,128.5,309.4,23.5,147.4,155.5,140.4,254.5,342.4,257.5,315.4,153.5,159.4,282.5,157.4,363.5,344.4,366.5,316.4,282.5,177.4,388.5,182.4,462.5,347.4,463.5,327.4,390.5,444.4,17.5,406.4,122.5,626.4,128.5,623.4,26.5,434.4,158.5,399.4,251.5,602.4,256.5,602.4,166.5,426.4,281.5,399.4,365.5,586.4,368.5,583.4,286.5,417.4,393.5,391.4,470.5,566.4,467.5,567.4,394.5,0,0,.378,.07
50," “F:\\P1-Batch09-Videos\\ZFish-P1-02-27-14 1430 Main-5GWT.mov""",131.4,22.5,120.4,125.5,342.4,128.5,309.4,23.5,147.4,155.5,140.4,254.5,342.4,257.5,315.4,153.5,159.4,282.5,157.4,363.5,344.4,366.5,316.4,282.5,177.4,388.5,174.4,462.5,347.4,463.5,327.4,390.5,444.4,17.5,406.4,122.5,626.4,128.5,623.4,26.5,434.4,158.5,399.4,251.5,602.4,256.5,602.4,166.5,426.4,281.5,399.4,365.5,586.4,368.5,583.4,286.5,417.4,393.5,393.4,466.5,566.4,467.5,567.4,394.5,0,0,.24,.038
51," “F:\\P1-Batch09-Videos\\ZFish-P1-02-28-14 1100 Main-5GWT.mov""",131.4,22.5,120.4,125.5,342.4,128.5,309.4,23.5,147.4,155.5,140.4,254.5,342.4,257.5,315.4,153.5,159.4,282.5,157.4,363.5,344.4,366.5,316.4,282.5,177.4,388.5,174.4,462.5,347.4,463.5,322.4,391.5,444.4,17.5,406.4,122.5,626.4,128.5,623.4,26.5,438.4,161.5,411.4,258.5,613.4,258.5,608.4,163.5,433.4,282.5,405.4,365.5,586.4,368.5,583.4,286.5,417.4,393.5,393.4,466.5,566.4,467.5,567.4,394.5,0,0,.22,.06
52," “F:\\P1-Batch09-Videos\\ZFish-P1-02-28-14 1430 Main-5GWT.mov""",50.4,25.5,38.4,126.5,256.4,126.5,228.4,23.5,65.4,161.5,59.4,250.5,260.4,254.5,232.4,156.5,77.4,283.5,78.4,364.5,266.4,368.5,238.4,282.5,96.4,389.5,98.4,460.5,269.4,463.5,251.4,391.5,367.4,26.5,334.4,125.5,547.4,130.5,545.4,32.5,365.4,155.5,329.4,254.5,529.4,255.5,529.4,162.5,351.4,281.5,322.4,368.5,508.4,367.5,509.4,283.5,345.4,394.5,320.4,467.5,495.4,465.5,493.4,395.5,0,0,.178,.048
53," “F:\\P1-Batch09-Videos\\ZFish-P1-03-01-14 1100 Main-5GWT.mov""",100.4,22.5,86.4,124.5,306.4,125.5,279.4,22.5,116.4,158.5,109.4,251.5,310.4,255.5,279.4,156.5,126.4,278.5,125.4,366.5,311.4,370.5,286.4,279.5,137.4,387.5,141.4,460.5,311.4,466.5,290.4,390.5,413.4,21.5,373.4,124.5,590.4,131.5,585.4,28.5,407.4,160.5,374.4,256.5,575.4,259.5,576.4,160.5,402.4,281.5,371.4,366.5,559.4,368.5,558.4,285.5,392.4,391.5,364.4,467.5,537.4,467.5,537.4,393.5,0,0,.136,.04
54," “F:\\P1-Batch09-Videos\\ZFish-P1-03-01-14 1430 Main-5GWT.mov""",100.4,22.5,86.4,124.5,306.4,125.5,279.4,22.5,116.4,158.5,109.4,251.5,310.4,255.5,279.4,156.5,126.4,278.5,125.4,366.5,311.4,370.5,286.4,279.5,137.4,387.5,138.4,461.5,311.4,466.5,290.4,390.5,413.4,21.5,373.4,124.5,590.4,131.5,585.4,28.5,407.4,160.5,374.4,256.5,575.4,259.5,576.4,160.5,402.4,281.5,371.4,366.5,559.4,368.5,558.4,285.5,388.4,392.5,364.4,467.5,537.4,467.5,537.4,393.5,0,0,.21,.05
55," “F:\\P1-Batch10-Videos\\ZFish-P1-03-03-14 1100 Main-1GAB.mov""",99.4,25.5,89.4,124.5,309.4,124.5,278.4,21.5,108.4,159.5,108.4,253.5,308.4,255.5,279.4,159.5,123.4,280.5,121.4,366.5,310.4,371.5,285.4,282.5,142.4,391.5,143.4,467.5,319.4,470.5,295.4,396.5,407.4,23.5,370.4,126.5,587.4,130.5,583.4,29.5,399.4,164.5,368.4,257.5,569.4,261.5,572.4,164.5,387.4,284.5,358.4,371.5,549.4,368.5,546.4,289.5,382.4,391.5,356.4,468.5,533.4,467.5,532.4,394.5,0,0,.304,.04
56," “F:\\P1-Batch10-Videos\\ZFish-P1-03-03-14 1430 Main-1GAB.mov""",99.4,25.5,89.4,124.5,304.4,128.5,276.4,25.5,108.4,159.5,108.4,253.5,308.4,255.5,276.4,159.5,123.4,280.5,121.4,366.5,310.4,371.5,285.4,282.5,142.4,391.5,143.4,467.5,319.4,470.5,295.4,396.5,407.4,23.5,377.4,127.5,592.4,129.5,591.4,29.5,404.4,163.5,370.4,259.5,575.4,262.5,574.4,165.5,396.4,283.5,365.4,372.5,556.4,371.5,554.4,288.5,389.4,392.5,360.4,469.5,533.4,467.5,532.4,394.5,0,0,.082,.032
57," “F:\\P1-Batch10-Videos\\ZFish-P1-03-04-14 1100 Main-1GAB.mov""",99.4,25.5,89.4,124.5,304.4,128.5,276.4,25.5,108.4,159.5,108.4,253.5,308.4,255.5,276.4,159.5,123.4,280.5,121.4,366.5,310.4,371.5,285.4,282.5,142.4,391.5,143.4,467.5,319.4,470.5,295.4,396.5,407.4,23.5,377.4,127.5,592.4,129.5,591.4,29.5,404.4,163.5,370.4,259.5,575.4,262.5,574.4,165.5,396.4,283.5,365.4,372.5,556.4,371.5,554.4,288.5,389.4,392.5,360.4,469.5,533.4,467.5,532.4,394.5,0,0,.094,.044
58," “F:\\P1-Batch10-Videos\\ZFish-P1-03-04-14 1430 Main-1GAB.mov""",99.4,25.5,89.4,124.5,304.4,128.5,276.4,25.5,108.4,159.5,108.4,253.5,308.4,255.5,276.4,159.5,123.4,280.5,121.4,366.5,310.4,371.5,285.4,282.5,142.4,391.5,143.4,467.5,319.4,470.5,295.4,396.5,407.4,23.5,377.4,127.5,592.4,129.5,591.4,29.5,404.4,163.5,370.4,259.5,575.4,262.5,574.4,165.5,396.4,283.5,365.4,372.5,556.4,371.5,554.4,288.5,389.4,392.5,360.4,469.5,533.4,467.5,532.4,394.5,0,0,.24,.068
59," “F:\\P1-Batch10-Videos\\ZFish-P1-03-05-14 1100 Main-1GAB.mov""",99.4,25.5,89.4,124.5,304.4,128.5,276.4,25.5,108.4,159.5,108.4,253.5,308.4,255.5,276.4,159.5,123.4,280.5,121.4,366.5,310.4,371.5,285.4,282.5,142.4,391.5,143.4,467.5,319.4,470.5,295.4,396.5,407.4,23.5,373.4,123.5,592.4,129.5,591.4,29.5,400.4,162.5,370.4,259.5,575.4,262.5,574.4,165.5,396.4,283.5,365.4,372.5,556.4,371.5,554.4,288.5,383.4,394.5,356.4,468.5,533.4,467.5,532.4,394.5,0,0,.156,.056
60," “F:\\P1-Batch10-Videos\\ZFish-P1-03-05-14 1430 Main-1GAB.mov""",99.4,25.5,89.4,124.5,304.4,128.5,276.4,25.5,105.4,158.5,97.4,251.5,300.4,255.5,276.4,159.5,123.4,280.5,116.4,367.5,304.4,372.5,281.4,280.5,133.4,387.5,130.4,460.5,309.4,465.5,289.4,390.5,407.4,23.5,373.4,123.5,592.4,129.5,591.4,29.5,400.4,162.5,370.4,254.5,569.4,256.5,569.4,165.5,396.4,283.5,365.4,372.5,556.4,371.5,554.4,288.5,383.4,394.5,356.4,468.5,533.4,467.5,532.4,394.5,0,0,.156,.056
61," “F:\\P1-Batch11-Videos\\ZFish-P1-03-17-14 1100 Main-1GAB.mov""",38.4,2.5,28.4,104.5,273.4,108.5,243.4,0,64.4,144.5,58.4,253.5,281,254,252.4,151.5,74.4,281.5,73.4,377.5,276.4,379.5,257.4,281.5,94.4,406.5,92.4,487.5,285.4,484.5,271.4,410.5,399.4,0,357.4,108.5,592.4,114.5,589.4,6.5,371.4,151.5,336,249,561.4,253.5,562.4,149.5,370.4,287.5,342.4,379.5,549.4,384.5,549.4,293.5,360.4,412.5,333.4,490.5,526.4,491.5,528.4,414.5,0,0,.41,.1085
62," “F:\\P1-Batch11-Videos\\ZFish-P1-03-17-14 1430 Main-1GAB.mov""",83.4,22.5,74.4,128.5,288.4,126.5,262.4,23.5,98.4,154.5,92.4,250.5,291.4,253.5,264.4,165.5,109.4,280.5,108.4,362.5,294.4,364.5,270.4,278.5,128.4,390.5,126.4,460.5,301.4,462.5,282.4,388.5,408.4,26.5,370.4,125.5,577.4,133.5,570.4,33.5,372.4,164.5,336,249,560.4,256.5,561.4,165.5,380.4,280.5,349.4,367.5,542.4,366.5,541.4,288.5,374.4,393.5,352.4,461.5,522.4,462.5,524.4,393.5,0,0,.81,.1065
63," “F:\\P1-Batch11-Videos\\ZFish-P1-03-18-14 1100 Main-1GAB.mov""",79.4,19.5,71.4,124.5,283.4,122.5,258.4,17.5,101.4,151.5,89.4,246.5,289.4,252.5,262.4,152.5,107.4,279.5,101.4,365.5,291.4,364.5,267.4,277.5,119.4,386.5,121.4,456.5,292.4,457.5,274.4,390.5,390.4,21.5,352.4,123.5,567.4,130.5,560.4,34.5,393.4,161.5,355.4,251.5,557.4,258.5,551.4,165.5,383.4,281.5,350.4,358.5,535.4,365.5,534.4,290.5,372.4,394.5,350.4,460.5,519.4,461.5,519.4,395.5,0,0,.704,.1485
64," “F:\\P1-Batch11-Videos\\ZFish-P1-03-18-14 1430 Main-1GAB.mov""",107.4,20.5,94.4,121.5,311.4,122.5,283.4,21.5,125.4,155.5,115.4,251.5,312.4,254.5,282.4,152.5,134.4,273.5,130.4,360.5,316.4,363.5,286.4,280.5,152.4,388.5,152.4,457.5,319.4,461.5,301.4,389.5,425.4,20.5,390.4,121.5,605.4,128.5,597.4,33.5,409.4,164.5,379.4,250.5,583.4,258.5,583.4,165.5,403.4,282.5,377.4,362.5,561.4,367.5,562.4,287.5,397.4,389.5,373.4,465.5,542.4,461.5,545.4,393.5,0,0,.378,.1485
65," “F:\\P1-Batch11-Videos\\ZFish-P1-03-19-14 1100 Main-1GAB.mov""",107.4,20.5,94.4,121.5,311.4,122.5,283.4,21.5,116.4,156.5,115.4,251.5,312.4,254.5,282.4,152.5,134.4,273.5,130.4,360.5,316.4,363.5,294.4,276.5,152.4,388.5,152.4,457.5,319.4,461.5,301.4,389.5,413.4,20.5,381.4,122.5,596.4,129.5,591.4,28.5,409.4,164.5,379.4,250.5,583.4,258.5,583.4,165.5,397.4,282.5,370.4,363.5,558.4,367.5,562.4,287.5,382.4,392.5,357.4,462.5,533.4,460.5,538.4,392.5,0,0,.578,.1425
66," “F:\\P1-Batch11-Videos\\ZFish-P1-03-19-14 1430 Main-1GAB.mov""",107.4,20.5,94.4,121.5,311.4,122.5,283.4,21.5,116.4,156.5,115.4,251.5,312.4,254.5,282.4,152.5,134.4,273.5,130.4,360.5,316.4,363.5,294.4,276.5,148.4,385.5,150.4,458.5,319.4,461.5,301.4,389.5,417.4,18.5,385.4,123.5,596.4,129.5,591.4,28.5,409.4,164.5,379.4,250.5,583.4,258.5,583.4,165.5,397.4,282.5,370.4,363.5,558.4,367.5,562.4,287.5,393.4,386.5,372.4,457.5,533.4,460.5,538.4,392.5,0,0,.514,.1485
67," “F:\\P1-Batch12-Videos\\ZFish-P1-03-20-14 1100 Main-5GWT.mov""",80.4,25.5,67.4,122.5,282.4,121.5,254.4,22.5,92.4,159.5,88.4,252.5,289.4,255.5,261.4,155.5,104.4,281.5,101.4,362.5,288.4,369.5,262.4,280.5,124.4,391.5,128.4,463.5,295.4,465.5,280.4,395.5,395.4,22.5,361.4,126.5,577.4,133.5,568.4,34.5,389.4,163.5,358.4,256.5,556.4,261.5,560.4,163.5,374.4,283.5,349.4,366.5,532.4,368.5,535.4,288.5,369.4,397.5,347.4,464.5,519.4,465.5,523.4,397.5,0,0,.41,.1505
68," “F:\\P1-Batch12-Videos\\ZFish-P1-03-20-14 1430 Main-5GWT.mov""",79.4,25.5,67.4,126.5,281.4,123.5,256.4,22.5,93.4,157.5,89.4,253.5,289.4,255.5,265.4,152.5,106.4,283.5,103.4,366.5,291.4,369.5,268.4,283.5,126.4,391.5,125.4,459.5,300.4,462.5,282.4,395.5,399.4,22.5,359.4,129.5,577.4,136.5,574.4,35.5,394.4,165.5,359.4,254.5,558.4,260.5,557.4,166.5,375.4,286.5,350.4,368.5,536.4,372.5,537.4,290.5,369.4,396.5,349.4,467.5,524.4,467.5,523.4,398.5,0,0,.556,.1585
69," “F:\\P1-Batch12-Videos\\ZFish-P1-03-21-14 1100 Main-5GWT.mov""",105.4,23.5,90.4,123.5,302.4,125.5,288.4,27.5,117.4,160.5,109.4,252.5,308.4,254.5,278.4,153.5,126.4,284.5,124.4,364.5,311.4,368.5,288.4,280.5,143.4,392.5,146.4,462.5,315.4,462.5,296.4,394.5,411.4,26.5,379.4,128.5,591.4,133.5,588.4,39.5,408.4,166.5,378.4,257.5,572.4,261.5,573.4,169.5,401.4,284.5,373.4,366.5,557.4,368.5,560.4,291.5,387.4,396.5,367.4,465.5,537.4,467.5,540.4,399.5,0,0,.556,.1425
70," “F:\\P1-Batch12-Videos\\ZFish-P1-03-21-14 1430 Main-5GWT.mov""",104.4,26.5,89.4,126.5,308.4,126.5,280.4,25.5,115.4,162.5,110,253,307.4,258.5,280.4,158.5,123.5,272.5,126.4,365.5,311.4,370.5,284.4,284.5,143.4,391.5,144.4,463.5,317.4,465.5,296.4,391.5,414.4,29.5,381.4,129.5,594.4,135.5,589.4,37.5,413.4,164.5,373.4,260.5,576.4,261.5,575.4,168.5,399.4,280.5,369.4,370.5,556.4,372.5,554.4,291.5,389.4,396.5,366.4,466.5,539.4,468.5,538.4,397.5,0,0,.44,.046
71," “F:\\P1-Batch12-Videos\\ZFish-P1-03-22-14 1100 Main-5GWT.mov""",102.4,23.5,89.4,127.5,306.4,128.5,277.4,26.5,114.4,156.5,106.4,258.5,308.4,259.5,275.4,157.5,128.4,283.5,122.4,364.5,311.4,367.5,282.4,280.5,146.4,390.5,146.4,462.5,316.4,467.5,296.4,394.5,415.4,29.5,381.4,131.5,591.4,132.5,589.4,35.5,410.4,163.5,379.4,258.5,577.4,259.5,575.4,167.5,395.4,284.5,368.4,371.5,553.4,370.5,556.4,291.5,391.4,395.5,368.4,464.5,541.4,468.5,540.4,398.5,0,0,.556,.1185
72," “F:\\P1-Batch12-Videos\\ZFish-P1-03-22-14 1430 Main-5GWT.mov""",104.4,26.5,89.4,126.5,308.4,126.5,280.4,25.5,115.4,162.5,110,253,307.4,258.5,280.4,158.5,123.5,272.5,126.4,365.5,311.4,370.5,284.4,284.5,143.4,391.5,144.4,463.5,317.4,465.5,296.4,391.5,414.4,29.5,381.4,129.5,594.4,135.5,589.4,37.5,413.4,164.5,373.4,260.5,576.4,261.5,575.4,168.5,399.4,280.5,369.4,370.5,556.4,372.5,554.4,291.5,389.4,396.5,366.4,461.5,539.4,468.5,538.4,397.5,0,0,.526,.1605
73," “F:\\P1-Batch13-Videos\\ZFish-P1-03-24-14 1100 Main-1GAB.mov""",85.4,27.5,75.4,128.5,293.4,132.5,264.4,27.5,99.4,157.5,93.4,259.5,293.4,257.5,265.4,160.5,114.4,285.5,110.4,367.5,298.4,368.5,270.4,281.5,126.4,396.5,125.4,464.5,301.4,465.5,280.4,394.5,396.4,29.5,362.4,131.5,578.4,137.5,573.4,35.5,388.4,165.5,352.4,261.5,552.4,264.5,552.4,168.5,378.4,290.5,352.4,372.5,540.4,375.5,542.4,292.5,391.4,395.5,368.4,464.5,541.4,468.5,540.4,398.5,0,0,.388,.08
74," “F:\\P1-Batch13-Videos\\ZFish-P1-03-24-14 1430 Main-1GAB.mov""",85.4,27.5,75.4,128.5,293.4,132.5,264.4,27.5,103.4,161.5,96.4,256.5,297.4,264.5,265.4,160.5,114.4,285.5,110.4,367.5,298.4,368.5,270.4,281.5,135.4,392.5,132.4,463.5,301.4,465.5,280.4,394.5,406.4,28.5,373.4,132.5,586.4,136.5,582.4,34.5,388.4,165.5,352.4,261.5,552.4,264.5,552.4,168.5,393.4,279.5,356.4,370.5,540.4,375.5,541.4,284.5,381.4,396.5,357.4,469.5,529.4,471.5,528.4,398.5,0,0,.546,.068
75," “F:\\P1-Batch13-Videos\\ZFish-P1-03-25-14 1100 Main-1GAB.mov""",98.4,24.5,86.4,127.5,301.4,129.5,273.4,25.5,103.4,161.5,96.4,256.5,297.4,264.5,265.4,160.5,114.4,285.5,110.4,367.5,298.4,368.5,270.4,281.5,135.4,392.5,132.4,463.5,301.4,465.5,280.4,394.5,401.4,32.5,368.4,132.5,586.4,136.5,582.4,34.5,394.4,166.5,362.4,260.5,564.4,266.5,568.4,166.5,391.4,288.5,361.4,371.5,549.4,373.5,551.4,294.5,381.4,396.5,357.4,469.5,529.4,471.5,528.4,398.5,0,0,.504,.084
76," “F:\\P1-Batch13-Videos\\ZFish-P1-03-25-14 1430 Main-1GAB.mov""",98.4,24.5,86.4,127.5,301.4,129.5,273.4,25.5,103.4,161.5,96.4,256.5,297.4,264.5,265.4,160.5,114.4,285.5,110.4,367.5,298.4,368.5,270.4,281.5,135.4,392.5,132.4,463.5,301.4,465.5,280.4,394.5,401.4,32.5,368.4,132.5,583.4,137.5,582.4,34.5,394.4,166.5,362.4,260.5,564.4,266.5,563.4,171.5,383.4,287.5,354.4,370.5,541.4,372.5,541.4,294.5,381.4,396.5,357.4,469.5,529.4,471.5,528.4,398.5,0,0,.484,.1125
77," “F:\\P1-Batch13-Videos\\ZFish-P1-03-26-14 1100 Main-1GAB.mov""",81.4,24.5,69.4,127.5,290.4,128.5,262.4,25.5,97.4,159.5,91.4,257.5,292.4,260.5,265.4,160.5,114.4,285.5,110.4,367.5,298.4,368.5,270.4,281.5,135.4,392.5,132.4,463.5,301.4,465.5,280.4,394.5,401.4,32.5,368.4,132.5,565.4,136.5,564.4,34.5,384.4,165.5,353.4,263.5,554.4,266.5,557.4,173.5,377.4,289.5,348.4,372.5,538.4,372.5,541.4,294.5,365.4,397.5,343.4,465.5,516.4,469.5,518.4,399.5,0,0,.81,.1125
78," “F:\\P1-Batch13-Videos\\ZFish-P1-03-26-14 1430 Main-1GAB.mov""",81.4,24.5,69.4,127.5,290.4,128.5,262.4,25.5,97.4,159.5,91.4,257.5,292.4,260.5,265.4,160.5,114.4,285.5,110.4,367.5,298.4,368.5,270.4,281.5,130.4,391.5,127.4,463.5,301.4,465.5,280.4,394.5,401.4,32.5,368.4,132.5,581.4,134.5,579.4,36.5,393.4,166.5,363.4,258.5,562.4,265.5,561.4,171.5,383.4,287.5,355.4,369.5,538.4,372.5,541.4,294.5,376.4,398.5,356.4,466.5,524.4,469.5,523.4,399.5,0,0,.81,.1125
